date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
5/5/2021,Pennsylvania,10531067,13140145,6550777,34.09,82.26,4363781,51.17,102.64,92980,104409,8156,0.801,,
5/6/2021,Pennsylvania,10644951,13321225,6601129,34.63,83.15,4433300,51.56,104.06,113884,101947,7963,0.799,,
5/7/2021,Pennsylvania,10758543,13378425,6647012,35.21,84.04,4507142,51.92,104.5,113592,100985,7888,0.804,,
5/8/2021,Pennsylvania,10877689,13571705,6698507,35.77,84.97,4579338,52.32,106.01,119146,91294,7131,0.801,,
5/9/2021,Pennsylvania,10952811,13571705,6727935,36.16,85.56,4629086,52.55,106.01,75122,93667,7317,0.807,,
5/10/2021,Pennsylvania,11005196,13571705,6751378,36.42,85.96,4662628,52.74,106.01,52385,91162,7121,0.811,,
5/11/2021,Pennsylvania,11106182,13625925,6793943,36.9,86.75,4724261,53.07,106.44,100986,95442,7455,0.815,,
5/12/2021,Pennsylvania,11178395,13807225,6820328,37.29,87.32,4774078,53.28,107.85,72213,92475,7223,0.81,,
5/13/2021,Pennsylvania,11288966,13870505,6866823,37.83,88.18,4842853,53.64,108.35,110571,92002,7187,0.814,,
5/14/2021,Pennsylvania,11362846,13988115,6896760,38.2,88.76,4889879,53.87,109.27,73880,86329,6743,0.812,,
5/15/2021,Pennsylvania,11456614,14115885,6940458,38.62,89.49,4944458,54.21,110.26,93768,82704,6460,0.812,,
5/16/2021,Pennsylvania,11557842,14115885,6984945,39.07,90.28,5001289,54.56,110.26,101228,86433,6752,0.819,,
5/17/2021,Pennsylvania,11612451,14115885,7010884,39.31,90.71,5032660,54.76,110.26,54609,86751,6776,0.823,,
5/18/2021,Pennsylvania,11675948,14166565,7038721,39.61,91.2,5071114,54.98,110.66,63497,81395,6358,0.824,,
5/19/2021,Pennsylvania,11788830,14320745,7090220,40.11,92.09,5135168,55.38,111.86,112882,87205,6812,0.823,,
5/20/2021,Pennsylvania,11872222,14487355,7129435,40.49,92.74,5183394,55.69,113.16,83392,83322,6509,0.819,,
5/21/2021,Pennsylvania,11975701,14563035,7185382,40.89,93.55,5234840,56.13,113.76,103479,87551,6839,0.822,,
5/22/2021,Pennsylvania,12070286,14630805,7228573,41.33,94.28,5290521,56.46,114.29,94585,87667,6848,0.825,,
5/23/2021,Pennsylvania,12131356,14630805,7257639,41.6,94.76,5326245,56.69,114.29,61070,81931,6400,0.829,,
5/24/2021,Pennsylvania,12177301,14630805,7278884,41.82,95.12,5353652,56.86,114.29,45945,80693,6303,0.832,,
5/25/2021,Pennsylvania,12218849,14707405,7296700,42.01,95.44,5378692,57,114.88,41548,77557,6058,0.831,,
5/26/2021,Pennsylvania,12290530,14791175,7331331,42.32,96,5417937,57.27,115.54,71681,71671,5598,0.831,,
5/27/2021,Pennsylvania,12369985,14871305,7368901,42.67,96.63,5462969,57.56,116.16,79455,71109,5555,0.832,,
5/28/2021,Pennsylvania,12440155,14959855,7403072,42.98,97.17,5501721,57.83,116.86,70170,66351,5183,0.832,,
5/29/2021,Pennsylvania,12521140,15063565,7443313,43.31,97.81,5544922,58.14,117.67,80985,64408,5031,0.831,,
5/30/2021,Pennsylvania,12571563,15063565,7466772,43.54,98.2,5573531,58.33,117.67,50423,62887,4912,0.835,,
5/31/2021,Pennsylvania,,,,,,,,,,59370,4638,,,
6/1/2021,Pennsylvania,12614213,15063565,7489056,43.72,98.53,5597140,58.5,117.67,,56481,4412,0.837,,
6/2/2021,Pennsylvania,12648220,15097495,7504071,43.87,98.8,5616507,58.62,117.93,34007,51099,3991,0.838,,
6/3/2021,Pennsylvania,12677443,15131825,7518165,44,99.03,5633265,58.73,118.2,29223,43923,3431,0.838,,
6/4/2021,Pennsylvania,12805618,15179925,7571498,44.62,100.03,5711891,59.14,118.57,128175,52209,4078,0.844,,
6/5/2021,Pennsylvania,12874233,15248525,7602711,44.92,100.56,5750440,59.39,119.11,68615,50442,3940,0.844,,
6/6/2021,Pennsylvania,12875076,15248525,7603927,44.93,100.57,5751977,59.4,119.11,843,43359,3387,0.844,,
6/7/2021,Pennsylvania,12922194,15248525,7625623,45.14,100.94,5778780,59.57,119.11,47118,47044,3675,0.847,,
6/8/2021,Pennsylvania,13007203,15274355,7660201,45.55,101.6,5831026,59.84,119.31,85009,56141,4385,0.852,,
6/9/2021,Pennsylvania,13034223,15290645,7670850,45.68,101.81,5848002,59.92,119.44,27020,55143,4307,0.852,,
6/10/2021,Pennsylvania,13084043,15326265,7691157,45.92,102.2,5878170,60.08,119.72,49820,58086,4537,0.854,,
6/11/2021,Pennsylvania,13135306,15336855,7722526,46.08,102.6,5899476,60.32,119.8,51263,47098,3679,0.856,,
6/12/2021,Pennsylvania,13212289,15354715,7756153,46.44,103.2,5945020,60.59,119.94,76983,48294,3772,0.86,,
6/13/2021,Pennsylvania,13267983,15354715,7777784,46.72,103.64,5980871,60.75,119.94,55694,56130,4384,0.864,,
6/14/2021,Pennsylvania,13318101,15354715,7798877,46.96,104.03,6011723,60.92,119.94,50118,56558,4418,0.867,,
6/15/2021,Pennsylvania,13365625,15389585,7817010,47.21,104.4,6043649,61.06,120.21,47524,51203,4000,0.868,,
6/16/2021,Pennsylvania,13366581,15396195,7818311,47.22,104.41,6045055,61.07,120.26,956,47480,3709,0.868,,
6/17/2021,Pennsylvania,13479483,15441455,7860716,47.79,105.29,6117497,61.4,120.62,112902,56491,4413,0.873,,
6/18/2021,Pennsylvania,13535439,15458235,7885699,48.04,105.73,6149476,61.6,120.75,55956,57162,4465,0.876,,
6/19/2021,Pennsylvania,13571908,15473895,7900513,48.22,106.01,6173241,61.71,120.87,36469,51374,4013,0.877,,
6/20/2021,Pennsylvania,13609746,15473895,7916522,48.4,106.31,6195723,61.84,120.87,37838,48823,3814,0.88,,
6/21/2021,Pennsylvania,13631788,15473895,7925876,48.5,106.48,6209491,61.91,120.87,22042,44812,3500,0.881,,
6/22/2021,Pennsylvania,13651077,15500085,7934904,48.59,106.63,6220429,61.98,121.08,19289,40779,3185,0.881,,
6/23/2021,Pennsylvania,13679110,15508345,7949302,48.71,106.85,6235274,62.09,121.14,28033,44647,3488,0.882,,
6/24/2021,Pennsylvania,13715484,15546445,7965701,48.87,107.14,6256420,62.22,121.44,36374,33714,2633,0.882,,
6/25/2021,Pennsylvania,13759384,15585875,7978504,49.01,107.48,6274189,62.32,121.75,43900,31992,2499,0.883,,
6/26/2021,Pennsylvania,13794966,15602965,7994189,49.18,107.76,6295700,62.44,121.88,35582,31865,2489,0.884,,
6/27/2021,Pennsylvania,13815858,15602965,8004155,49.28,107.92,6308298,62.52,121.88,20892,29445,2300,0.885,,
6/28/2021,Pennsylvania,13850869,15602965,8017628,49.45,108.19,6331113,62.63,121.88,35011,31297,2445,0.888,,
6/29/2021,Pennsylvania,13862092,15639625,8023155,49.5,108.28,6337453,62.67,122.17,11223,30145,2355,0.886,,
6/30/2021,Pennsylvania,13873980,15640825,8030076,49.57,108.37,6345433,62.73,122.17,11888,27839,2175,0.887,,
7/1/2021,Pennsylvania,13914074,15679305,8048402,49.75,108.69,6368540,62.87,122.48,40094,28370,2216,0.887,,
7/2/2021,Pennsylvania,13943225,15684685,8062309,49.88,108.91,6385111,62.98,122.52,29151,26263,2051,0.889,,
7/3/2021,Pennsylvania,13972721,15692205,8076538,50,109.14,6401634,63.09,122.58,29496,25394,1984,0.89,,
7/4/2021,Pennsylvania,13973249,15692205,8077161,50.01,109.15,6402226,63.09,122.58,528,22484,1756,0.89,,
7/5/2021,Pennsylvania,,,,,,,,,,20951,1637,,,
7/6/2021,Pennsylvania,14021807,15692205,8100550,50.21,109.53,6428133,63.28,122.58,,22816,1782,0.894,,
7/7/2021,Pennsylvania,14041626,15692205,8109901,50.3,109.68,6439016,63.35,122.58,19819,23949,1871,0.895,,
7/8/2021,Pennsylvania,14066966,15789265,8121911,50.41,109.88,6453512,63.44,123.33,25340,21842,1706,0.891,,
7/9/2021,Pennsylvania,14080908,15832925,8128648,50.47,109.99,6461395,63.5,123.68,13942,19669,1536,0.889,,
7/10/2021,Pennsylvania,14103639,15853755,8140109,50.57,110.17,6473765,63.58,123.84,22731,18703,1461,0.89,,
7/11/2021,Pennsylvania,14126934,15853755,8151350,50.67,110.35,6486641,63.67,123.84,23295,21955,1715,0.891,,
7/12/2021,Pennsylvania,14139778,15853755,8157566,50.73,110.45,6493824,63.72,123.84,12844,20321,1587,0.892,,
7/13/2021,Pennsylvania,14155007,15864775,8165175,50.79,110.57,6501905,63.78,123.92,15229,19029,1486,0.892,,
7/14/2021,Pennsylvania,14177430,15871215,8176036,50.88,110.74,6513755,63.87,123.97,22423,19401,1515,0.893,,
7/15/2021,Pennsylvania,14199798,15925325,8187472,50.97,110.92,6525132,63.95,124.4,22368,18976,1482,0.892,,
7/16/2021,Pennsylvania,14226618,15941275,8200656,51.08,111.13,6539440,64.06,124.52,26820,20816,1626,0.892,,
7/17/2021,Pennsylvania,14249455,15958205,8212496,51.17,111.31,6550920,64.15,124.65,22837,20831,1627,0.893,,
7/18/2021,Pennsylvania,14266489,15958205,8221360,51.24,111.44,6559632,64.22,124.65,17034,19936,1557,0.894,,
7/19/2021,Pennsylvania,14289071,15958205,8232912,51.33,111.62,6571137,64.31,124.65,22582,21328,1666,0.895,,
7/20/2021,Pennsylvania,14298602,15976835,8238751,51.37,111.69,6575932,64.36,124.8,9531,20514,1602,0.895,,
7/21/2021,Pennsylvania,14329614,15996185,8254308,51.49,111.93,6591615,64.48,124.95,31012,21741,1698,0.896,,
7/22/2021,Pennsylvania,14350596,16043285,8266324,51.56,112.1,6601178,64.57,125.32,20982,21543,1683,0.894,,
7/23/2021,Pennsylvania,14377062,16103555,8281904,51.66,112.3,6613153,64.69,125.79,26466,21492,1679,0.893,,
7/24/2021,Pennsylvania,14404712,16134605,8296759,51.76,112.52,6626867,64.81,126.03,27650,22180,1733,0.893,,
7/25/2021,Pennsylvania,14427212,16136385,8309942,51.84,112.7,6636939,64.91,126.05,22500,22960,1793,0.894,,
7/26/2021,Pennsylvania,14440736,16136585,8318601,51.88,112.8,6642286,64.98,126.05,13524,21666,1692,0.895,,
7/27/2021,Pennsylvania,14448982,16160625,8324369,51.91,112.87,6645348,65.02,126.24,8246,21483,1678,0.894,,
7/28/2021,Pennsylvania,14482512,16171685,8344659,52.02,113.13,6659773,65.18,126.32,33530,21843,1706,0.896,,
7/29/2021,Pennsylvania,14520961,16248425,8361752,52.19,113.43,6681441,65.32,126.92,38449,24338,1901,0.894,,
7/30/2021,Pennsylvania,14547869,16280305,8378102,52.29,113.64,6693606,65.44,127.17,26908,24401,1906,0.894,,
7/31/2021,Pennsylvania,14548512,16304505,8379145,52.29,113.64,6694268,65.45,127.36,643,20543,1605,0.892,,
8/1/2021,Pennsylvania,14612105,16304505,8415916,52.51,114.14,6722410,65.74,127.36,63593,26413,2063,0.896,,
8/2/2021,Pennsylvania,14631640,16304505,8428764,52.57,114.29,6729912,65.84,127.36,19535,27272,2130,0.897,,
8/3/2021,Pennsylvania,14634689,16336275,8431170,52.58,114.32,6731236,65.86,127.61,3049,26530,2072,0.896,,
8/4/2021,Pennsylvania,14662319,16357185,8447705,52.67,114.53,6743072,65.99,127.77,27630,25687,2006,0.896,,
8/5/2021,Pennsylvania,14692536,16422615,8466970,52.76,114.77,6754834,66.14,128.28,30217,24511,1915,0.895,,
8/6/2021,Pennsylvania,14722968,16471155,8486611,52.86,115.01,6767007,66.29,128.66,30432,25014,1954,0.894,,
8/7/2021,Pennsylvania,14753470,16532365,8506484,52.96,115.24,6780132,66.45,129.14,30502,29280,2287,0.892,,
8/8/2021,Pennsylvania,14783069,16532365,8525803,53.06,115.47,6792292,66.6,129.14,29599,24423,1908,0.894,,
8/9/2021,Pennsylvania,14800866,16532505,8538029,53.11,115.61,6798684,66.69,129.14,17797,24175,1888,0.895,,
8/10/2021,Pennsylvania,14812827,16553715,8546160,53.14,115.71,6803251,66.76,129.31,11961,25448,1988,0.895,,
8/11/2021,Pennsylvania,14839806,16586075,8562645,53.23,115.92,6814649,66.89,129.56,26979,25355,1981,0.895,,
8/12/2021,Pennsylvania,14868761,16678835,8580951,53.32,116.14,6826472,67.03,130.28,28955,25175,1966,0.891,,
8/13/2021,Pennsylvania,14895375,16740845,8596988,53.42,116.35,6838367,67.15,130.77,26614,24630,1924,0.89,,
8/14/2021,Pennsylvania,14929940,16901545,8617751,53.53,116.62,6853123,67.32,132.02,34565,25210,1969,0.883,,
8/15/2021,Pennsylvania,14957548,16902445,8634046,53.63,116.84,6865107,67.44,132.03,27608,24926,1947,0.885,,
8/16/2021,Pennsylvania,14958601,16902585,8635415,53.63,116.85,6866023,67.45,132.03,1053,22534,1760,0.885,,
8/17/2021,Pennsylvania,14995134,16958855,8657366,53.75,117.13,6880507,67.63,132.47,36533,26044,2034,0.884,,
8/18/2021,Pennsylvania,15017532,17047365,8670153,53.82,117.31,6890439,67.73,133.16,22398,25389,1983,0.881,,
8/19/2021,Pennsylvania,15051404,17176635,8689596,53.93,117.57,6904640,67.88,134.17,33872,26092,2038,0.876,,
8/20/2021,Pennsylvania,15083467,17274885,8707834,54.04,117.82,6918239,68.02,134.94,32063,26870,2099,0.873,,
8/21/2021,Pennsylvania,15121080,17371305,8728412,54.16,118.12,6933920,68.18,135.69,37613,27306,2133,0.87,,
8/22/2021,Pennsylvania,15153953,17371025,8746214,54.27,118.37,6947047,68.32,135.69,32873,28058,2192,0.872,,
8/23/2021,Pennsylvania,15172755,17370885,8756622,54.33,118.52,6954691,68.4,135.69,18802,30593,2390,0.873,,
8/24/2021,Pennsylvania,15190103,17370885,8766124,54.38,118.65,6962263,68.47,135.69,17348,27853,2176,0.874,,
8/25/2021,Pennsylvania,15218928,17421485,8781535,54.48,118.88,6974946,68.6,136.08,28825,28771,2247,0.874,,
8/26/2021,Pennsylvania,15253030,17625235,8799978,54.59,119.15,6989211,68.74,137.68,34102,28804,2250,0.865,,
8/27/2021,Pennsylvania,15292961,17739485,8822710,54.72,119.46,7004761,68.92,138.57,39931,29928,2338,0.862,,
8/28/2021,Pennsylvania,15331833,17806425,8842653,54.86,119.76,7022532,69.07,139.09,38872,30108,2352,0.861,,
8/29/2021,Pennsylvania,15365996,17818045,8860352,54.97,120.03,7037389,69.21,139.18,34163,30292,2366,0.862,,
8/30/2021,Pennsylvania,15388826,17818045,8872244,55.05,120.21,7047739,69.3,139.18,22830,30867,2411,0.864,,
8/31/2021,Pennsylvania,15403600,17853915,8880224,55.11,120.32,7054540,69.37,139.46,14774,30500,2382,0.863,,
9/1/2021,Pennsylvania,15439653,17916445,8897546,55.24,120.6,7071957,69.5,139.95,36053,31532,2463,0.862,,
9/2/2021,Pennsylvania,15473377,18004925,8914365,55.36,120.87,7087237,69.63,140.64,33724,31478,2459,0.859,,
9/3/2021,Pennsylvania,15505628,18100875,8930547,55.47,121.12,7101884,69.76,141.39,32251,30381,2373,0.857,,
9/4/2021,Pennsylvania,15536659,18178055,8945765,55.58,121.36,7115870,69.88,141.99,31031,29261,2286,0.855,,
9/5/2021,Pennsylvania,,,,,,,,,,27684,2162,,,
9/6/2021,Pennsylvania,,,,,,,,,,27726,2166,,,
9/7/2021,Pennsylvania,15606032,18177655,8981050,55.82,121.9,7146396,70.15,141.99,,28919,2259,0.859,,
9/8/2021,Pennsylvania,15617396,18196375,8987144,55.87,121.99,7151968,70.2,142.14,11364,25392,1983,0.858,,
9/9/2021,Pennsylvania,15642841,18288375,8999257,55.96,122.19,7164447,70.3,142.86,25445,24209,1891,0.855,,
9/10/2021,Pennsylvania,15676313,18342685,9015443,56.09,122.45,7180058,70.42,143.28,33472,24384,1905,0.855,,
9/11/2021,Pennsylvania,15709016,18417345,9031923,56.2,122.71,7195222,70.55,143.86,32703,24622,1923,0.853,,
9/12/2021,Pennsylvania,15714069,18417345,9034840,56.22,122.75,7197632,70.57,143.86,5053,22041,1722,0.853,,
9/13/2021,Pennsylvania,15759838,18417345,9057958,56.38,123.1,7218057,70.75,143.86,45769,25276,1974,0.856,,
9/14/2021,Pennsylvania,15776966,18433265,9066932,56.45,123.24,7226149,70.82,143.99,17128,24419,1907,0.856,,
9/15/2021,Pennsylvania,15803009,18499295,9079748,56.54,123.44,7238415,70.92,144.5,26043,26516,2071,0.854,,
9/16/2021,Pennsylvania,15838570,18608175,9097304,56.68,123.72,7255560,71.06,145.35,35561,27961,2184,0.851,,
9/17/2021,Pennsylvania,15870658,18733375,9113177,56.8,123.97,7270956,71.19,146.33,32088,27764,2169,0.847,,
9/18/2021,Pennsylvania,15871428,18886495,9114072,56.8,123.98,7271729,71.19,147.53,770,23202,1812,0.84,,
9/19/2021,Pennsylvania,15899334,18886695,9127481,56.91,124.19,7285038,71.3,147.53,27906,26466,2067,0.842,,
9/20/2021,Pennsylvania,15917396,18886695,9136195,56.98,124.34,7294262,71.37,147.53,18062,22508,1758,0.843,,
9/21/2021,Pennsylvania,15934159,18897905,9144388,57.04,124.47,7302523,71.43,147.62,16763,22456,1754,0.843,,
9/22/2021,Pennsylvania,15958141,18950365,9155640,57.13,124.65,7313723,71.52,148.03,23982,22162,1731,0.842,,
9/23/2021,Pennsylvania,16014184,19061995,9182757,57.33,125.09,7339324,71.73,148.9,56043,25088,1960,0.84,,
9/24/2021,Pennsylvania,16038687,19128845,9194768,57.42,125.28,7350438,71.82,149.42,24503,24004,1875,0.838,,
9/25/2021,Pennsylvania,16060178,19217985,9205652,57.49,125.45,7360134,71.91,150.12,21491,26964,2106,0.836,,
9/26/2021,Pennsylvania,16095869,19217665,9225738,57.58,125.73,7371854,72.06,150.11,35691,28076,2193,0.838,,
9/27/2021,Pennsylvania,16115449,19217945,9235940,57.64,125.88,7378591,72.14,150.12,19580,28293,2210,0.839,,
9/28/2021,Pennsylvania,16124617,19237385,9240378,57.67,125.95,7382475,72.18,150.27,9168,27208,2125,0.838,,
9/29/2021,Pennsylvania,16168317,19281285,9264086,57.76,126.3,7394990,72.36,150.61,43700,30025,2345,0.839,,
9/30/2021,Pennsylvania,16205819,19275615,9283640,57.84,126.59,7405158,72.52,150.57,37502,27376,2138,0.841,,
10/1/2021,Pennsylvania,16248312,19392885,9303585,57.95,126.92,7418431,72.67,151.48,42493,29946,2339,0.838,,
10/2/2021,Pennsylvania,16275456,19438775,9315002,58.01,127.13,7426237,72.76,151.84,27144,30754,2402,0.837,,
10/3/2021,Pennsylvania,16326642,19443325,9342432,58.1,127.53,7437862,72.98,151.88,51186,32968,2575,0.84,,
10/4/2021,Pennsylvania,16365545,19443325,9364156,58.17,127.84,7447512,73.15,151.88,38903,35728,2791,0.842,,
10/5/2021,Pennsylvania,16390874,19474165,9376853,58.23,128.03,7455024,73.25,152.12,25329,38037,2971,0.842,,
10/6/2021,Pennsylvania,16428388,19501805,9394022,58.31,128.33,7465121,73.38,152.33,37514,37153,2902,0.842,,
10/7/2021,Pennsylvania,16485841,19562985,9423161,58.42,128.78,7478873,73.61,152.81,57453,40003,3125,0.843,,
10/8/2021,Pennsylvania,16551120,19691235,9456242,58.57,129.29,7497640,73.87,153.81,65279,43258,3379,0.841,,
10/9/2021,Pennsylvania,16612413,19735145,9488434,58.69,129.76,7512952,74.12,154.16,61293,48137,3760,0.842,,
10/10/2021,Pennsylvania,,,,,,,,,,44747,3495,,,
10/11/2021,Pennsylvania,,,,,,,,,,43112,3368,,,
10/12/2021,Pennsylvania,16694783,19775475,9528453,58.85,130.41,7533657,74.43,154.47,,43416,3391,0.844,,
10/13/2021,Pennsylvania,16720260,19817515,9539723,58.9,130.61,7540559,74.52,154.8,25477,41696,3257,0.844,,
10/14/2021,Pennsylvania,16766705,19917895,9561896,58.99,130.97,7552044,74.69,155.58,46445,40123,3134,0.842,,
10/15/2021,Pennsylvania,16848695,20013925,9600067,59.22,131.61,7581872,74.99,156.33,81990,42511,3321,0.842,,
10/16/2021,Pennsylvania,16850254,20077865,9601581,59.23,131.62,7582425,75,156.83,1559,33977,2654,0.839,,
10/17/2021,Pennsylvania,16935426,20072035,9639304,59.48,132.29,7614096,75.3,156.79,85172,42222,3298,0.844,,
10/18/2021,Pennsylvania,16997690,20071235,9671064,59.59,132.77,7628425,75.54,156.78,62264,47195,3687,0.847,,
10/19/2021,Pennsylvania,17004215,20123205,9674896,59.6,132.82,7630178,75.57,157.19,6525,44205,3453,0.845,,
10/20/2021,Pennsylvania,17058311,20156785,9693993,59.77,133.25,7651629,75.72,157.45,54096,48293,3772,0.846,,
10/21/2021,Pennsylvania,17099948,20285625,9713619,59.85,133.57,7661645,75.88,158.46,41637,47606,3719,0.843,294836,2.3
10/22/2021,Pennsylvania,17146754,20400035,9739348,59.94,133.94,7673543,76.08,159.35,46806,42580,3326,0.841,312401,2.44
10/23/2021,Pennsylvania,17198354,20445385,9763204,60.03,134.34,7685449,76.26,159.7,51600,49729,3884,0.841,328480,2.57
10/24/2021,Pennsylvania,17237442,20442995,9780710,60.09,134.65,7693124,76.4,159.69,39088,43145,3370,0.843,342576,2.68
10/25/2021,Pennsylvania,17265727,20443185,9797149,60.13,134.87,7697728,76.53,159.69,28285,38291,2991,0.845,350773,2.74
10/26/2021,Pennsylvania,17296417,20498415,9814654,60.17,135.11,7702328,76.67,160.12,30690,41743,3261,0.844,359909,2.81
10/27/2021,Pennsylvania,17298592,20584245,9817237,60.17,135.12,7702802,76.69,160.79,2175,34326,2681,0.84,361031,2.82
10/28/2021,Pennsylvania,,,,,,,,,,34418,2688,,,
10/29/2021,Pennsylvania,,,,,,,,,,33771,2638,,,
10/30/2021,Pennsylvania,,,,,,,,,,32439,2534,,,
10/31/2021,Pennsylvania,,,,,,,,,,32895,2570,,,
11/1/2021,Pennsylvania,,,,,,,,,,34895,2726,,,
11/2/2021,Pennsylvania,,,,,,,,,,36550,2855,,,
11/3/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/4/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/5/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/6/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/7/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/8/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/9/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/10/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/11/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/12/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/13/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/14/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/15/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/16/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/17/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/18/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/19/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/20/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/21/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/22/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/23/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/24/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/25/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/26/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/27/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/28/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/29/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
11/30/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/1/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/2/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/3/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/4/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/5/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/6/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/7/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/8/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/9/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/10/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/11/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/12/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/13/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/14/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/15/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/16/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/17/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/18/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/19/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/20/2021,Pennsylvania,,,,,,,,,,42279,3303,,,
12/21/2021,Pennsylvania,19623961,25091705,9842438,63.29,153.29,8102895,76.88,196,,42279,3303,0.782,2378305,18.58
12/22/2021,Pennsylvania,19708270,25208705,9871366,63.39,153.95,8115514,77.11,196.91,84309,48284,3772,0.782,2419034,18.9
12/23/2021,Pennsylvania,19797910,25480565,9898704,63.48,154.65,8126163,77.32,199.04,89640,55049,4300,0.777,2465100,19.26
12/24/2021,Pennsylvania,,,,,,,,,,51979,4060,,,
12/25/2021,Pennsylvania,,,,,,,,,,48909,3820,,,
12/26/2021,Pennsylvania,,,,,,,,,,45839,3581,,,
12/27/2021,Pennsylvania,19881059,25395015,9929676,63.57,155.3,8137746,77.56,198.37,,42768,3341,0.783,2507153,19.58
12/28/2021,Pennsylvania,19986289,25395015,9967512,63.68,156.12,8152152,77.86,198.37,105230,51761,4043,0.787,2555871,19.96
12/29/2021,Pennsylvania,20028871,25629995,9982981,63.74,156.45,8159607,77.98,200.2,42582,45800,3578,0.781,2575228,20.12
12/30/2021,Pennsylvania,20120946,25672555,10015911,63.85,157.17,8174643,78.24,200.54,92075,46148,3605,0.784,2617172,20.44
12/31/2021,Pennsylvania,,,,,,,,,,48469,3786,,,
1/1/2022,Pennsylvania,,,,,,,,,,50790,3967,,,
1/2/2022,Pennsylvania,,,,,,,,,,53111,4149,,,
1/3/2022,Pennsylvania,,,,,,,,,,55432,4330,,,
1/4/2022,Pennsylvania,20306119,25634675,10084465,64.09,158.62,8204805,78.77,200.24,,45690,3569,0.792,2702528,21.11
1/5/2022,Pennsylvania,20349109,25730845,10099652,64.15,158.95,8212824,78.89,200.99,42990,45748,3574,0.791,2721942,21.26
1/6/2022,Pennsylvania,20403513,26336805,10119006,64.22,159.38,8221488,79.04,205.72,54404,40367,3153,0.775,2747303,21.46
1/7/2022,Pennsylvania,20462128,26336805,10139558,64.29,159.84,8230767,79.2,205.72,58615,43450,3394,0.777,2775734,21.68
